"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"784","Reese Johnson","CHI, MIN","C","102","3.7333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","3","0","100.00"
"786","Brayden Pachal","CGY, VGK","D","136","3.5833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"788","Logan O'Connor","COL","R","219","15.133333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","1","0","1","1","0","0","0","1","0.00"
"789","Kyle MacLean","NYI","C","113","5.5166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","2","71.43"
"792","Joe Snively","WSH","C","15","1.4666666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"794","Nico Sturm","FLA, S.J","C","199","72.833333333333","0","0","0","0","0","0.00","6","0.00","1.17","12","9","7","5","0","0","0","0","0","0","0","0","1","2","1","4","0","33","17","66.00"
"796","Jimmy Schuldt","S.J","D","8","0.36666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"798","Nolan Foote","N.J","L","17","2.6666666666667","0","0","0","0","0","-","0","-","0.05","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"799","Ronnie Attard","PHI","D","14","5.1166666666667","0","0","0","0","0","-","2","0.00","0.09","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"807","Raphael Lavoie","EDM, VGK","C","16","4.8166666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"809","Nikita Okhotiuk","CGY, N.J, S.J","D","62","6.2166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","-"
"813","Nikita Alexandrov","STL","C","51","7.05","0","0","0","0","0","-","1","0.00","0.14","3","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","33.33"
"815","Adam Beckman","MIN","L","20","6.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"818","John Beecher","BOS","C","130","7.2","0","0","0","0","0","-","1","0.00","0.47","2","2","2","2","0","0","0","0","0","0","0","0","2","0","0","0","0","8","2","80.00"
"822","Domenick Fensore","CAR","D","2","0.58333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"823","Drew Helleson","ANA","D","59","1.7666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"824","Ryan Johnson","BUF","D","44","2.25","0","0","0","0","0","-","0","-","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"827","Ville Heinola","WPG","D","28","12.616666666667","0","0","0","0","0","-","3","0.00","0.09","5","3","2","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","-"
"828","Lassi Thomson","OTT","D","2","0.18333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"833","Egor Afanasyev","NSH","L","19","4.8166666666667","0","0","0","0","0","-","2","0.00","0.19","2","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","-"
"836","Jayden Struble","MTL","D","112","6.3666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"837","Nathan Légaré","N.J","R","3","0.16666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"841","Tobias Bjornfot","FLA, L.A, VGK","D","28","0.21666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"846","Albert Johansson","DET","D","61","4.3","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"847","Vladislav Kolyachonok","ARI, PIT, UTA","D","42","0.3","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"848","Vasily Podkolzin","EDM, VAN","R","140","25.966666666667","0","0","0","0","0","-","1","0.00","0.28","4","3","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","3","0","100.00"
"851","Joel Kiviranta","COL, DAL","L","205","12.4","0","0","0","0","0","-","2","0.00","0.22","2","2","1","1","0","0","2","1","1","0","0","0","0","0","0","0","0","0","2","0.00"
"852","Joona Luoto","CBJ","L","7","1.2833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"853","Cole Schwindt","CGY, VGK","R","46","0.41666666666667","0","0","0","0","0","-","0","-","0.12","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"855","Maxence Guenette","OTT","D","8","0.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"856","Aidan McDonough","VAN","L","6","0.78333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"857","Tyler Angle","CBJ","C","4","0.18333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"858","Santeri Hatakka","N.J","D","12","0.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"863","Mat?j Blümel","DAL","R","13","1.3833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"866","Elmer Soderblom","DET","L","47","32.783333333333","0","0","0","0","0","0.00","4","0.00","0.61","6","5","6","4","0","0","4","2","2","0","0","0","0","0","0","0","0","1","1","50.00"
"867","Adam Edstrom","NYR","C","62","3.65","0","0","0","0","0","-","1","0.00","0.14","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"868","Andre Lee","L.A","L","19","0.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"869","Marc Del Gaizo","NSH","D","55","7.9333333333333","0","0","0","0","0","-","0","-","0.07","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"870","Lukas Rousek","BUF","R","17","0.76666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"871","Nikita Nesterenko","ANA","C","32","5.7833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"872","Tye Kartye","SEA","L","140","10.75","0","0","0","0","0","-","2","0.00","0.42","5","5","3","2","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"873","Louis Crevier","CHI","D","56","3.9166666666667","0","0","0","0","0","-","1","0.00","0.02","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"874","Nikolai Knyzhov","S.J","D","22","6.7","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"876","Cole Smith","NSH","L, R","220","11.4","0","0","0","0","0","-","0","-","0.13","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"877","Connor Mackey","ARI, CGY, NYR","D","33","0.48333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"879","Jack Ahcan","COL","D","2","1.2166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"880","Braden Schneider","NYR","D","243","11.366666666667","0","0","0","0","0","-","2","0.00","0.15","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"885","Sean Farrell","MTL","C","6","7.4333333333333","0","0","0","0","0","-","1","0.00","0.11","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"886","Kaiden Guhle","MTL","D","169","51.116666666667","0","0","0","0","0","0.00","5","0.00","0.26","11","6","2","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"890","Daemon Hunt","MIN","D","13","5.85","0","0","0","0","0","-","1","0.00","0.15","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"894","Vasily Ponomarev","CAR, PIT","C","9","0.13333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"895","Ozzy Wiesblatt","NSH","C","5","0.18333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"908","Brett Berard","NYR","L","35","3.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"915","Jean-Luc Foudy","COL","C","13","6.8333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","1","0","0","0","-"
"923","Helge Grans","PHI","D","6","0.56666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"924","Landon Slaggert","CHI","L","49","0.73333333333333","0","0","0","0","0","-","1","0.00","0.25","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"926","Wyatt Kaiser","CHI","D","98","6.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"928","Justin Richards","CBJ","C","2","0.96666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"929","Tristen Robins","S.J","C","3","2.9833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"930","Isaak Phillips","CHI","D","52","2.8666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"932","Ethan Cardwell","S.J","R","6","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"934","Riley Duran","BOS","C","2","0.45","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"936","Radim Zohorna","CGY, PIT, TOR","L","43","24.616666666667","0","0","0","0","0","0.00","2","0.00","0.43","2","2","2","2","0","1","0","0","0","0","0","0","0","1","1","1","0","3","2","60.00"
"938","Callahan Burke","CAR, COL, VGK","C","10","0.4","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"940","Jeff Malott","L.A","L","12","3.65","0","0","0","0","0","0.00","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","50.00"
"942","Elliot Desnoyers","PHI","L","4","1.85","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"943","Matt Rempe","NYR","C","59","1.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"944","Ilya Solovyov","CGY","D","15","0.23333333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"947","Adam Wilsby","NSH","D","23","1.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"948","Nils Aman","VAN","C","130","7.3166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","3","6","33.33"
"950","Matthew Kessel","STL","D","70","2.1333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"951","Josh Dunne","BUF, CBJ","C","10","7.6666666666667","0","0","0","0","0","-","1","0.00","0.1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","60.00"
"953","Alex Steeves","TOR","C","11","2.6666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"954","Mike Hardman","CHI, N.J","L","10","0.66666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"955","Walker Duehr","CGY, S.J","R","91","11.4","0","0","0","0","0","-","2","0.00","0.4","2","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","4","20.00"
"956","Jackson Cates","PHI","C","5","0.18333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"961","Scott Morrow","CAR","D","16","7.3666666666667","0","0","0","0","0","-","1","0.00","0.04","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"968","Nolan Allan","CHI","D","43","1.0166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"970","Colton Dach","CHI","C","25","14.9","0","0","0","0","0","-","5","0.00","0.82","5","5","5","4","0","1","0","0","0","0","0","0","0","1","1","1","0","0","0","-"
"975","Samuel Helenius","L.A","C","50","0.71666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"977","Logan Mailloux","MTL","D","8","0.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"981","James Malatesta","CBJ","L","13","4.4666666666667","0","0","0","0","0","-","1","0.00","0.39","2","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"983","Brennan Othmann","NYR","L","25","5.5333333333333","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"984","Joshua Roy","MTL","R","35","24.25","0","0","0","0","0","-","2","0.00","0.2","3","2","2","1","0","0","0","0","0","0","0","0","1","0","0","1","0","1","1","50.00"
"985","Ryan Winterton","SEA","C","21","0.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"987","Simon Edvinsson","DET","D","103","33.066666666667","0","0","0","0","0","0.00","4","0.00","0.32","12","8","2","1","1","1","4","2","2","0","0","0","0","1","1","0","0","0","0","-"
"989","Isak Rosen","BUF","R","15","1.6166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"992","Zach Dean","STL","C","9","1.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"995","Ethan Del Mastro","CHI","D","26","1.1666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"997","Nick Cicek","S.J","D","16","0.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"998","Jesper Froden","SEA","R","14","1.4166666666667","0","0","0","0","0","0.00","1","0.00","0.06","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1000","Zack Ostapchuk","OTT, S.J","C","63","3.6333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","1","3","25.00"
"1001","Vincent Iorio","WSH","D","9","0.18333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1003","Emil Lilleberg","T.B","D","113","2.5333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1005","Logan Morrison","SEA","C","4","14.416666666667","0","0","0","0","0","0.00","2","0.00","0.22","4","2","2","1","0","0","0","0","0","0","0","0","0","0","0","1","0","1","1","50.00"
"1006","Frederic Brunet","BOS","D","1","0.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1007","Arshdeep Bains","VAN","L","21","14.4","0","0","0","0","0","-","0","-","0.19","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1008","Marc McLaughlin","BOS, N.J","C","17","2.2666666666667","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","100.00"
"1010","Owen Beck","MTL","C","13","0.18333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1011","Lian Bichsel","DAL","D","38","2.0666666666667","0","0","0","0","0","-","1","0.00","0.05","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1017","Isaiah George","NYI","D","33","0.41666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1018","Ryan Greene","CHI","C","2","1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1020","David Jiricek","CBJ, MIN","D","59","9.1833333333333","0","0","0","0","0","-","1","0.00","0.39","2","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1022","Joakim Kemell","NSH","R","2","1.3","0","0","0","0","0","-","2","0.00","0.4","2","2","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1024","Jiri Kulich","BUF","C","63","87.65","0","0","0","0","0","0.00","19","0.00","2.28","35","30","18","4","0","3","2","1","1","0","0","0","2","0","0","0","0","14","13","51.85"
