"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"64","Jake Muzzin","TOR","D","4","66.85","0","1","1","0","1","50.00","8","0.00","0.33","19","12","7","0","0","1","2","1","1","0","0","0","5","2","11","8","10","0","0","-"
"101","Kyle Clifford","TOR","L","2","15.816666666667","0","1","0","1","1","100.00","2","0.00","0.25","5","3","4","2","0","0","2","1","1","0","0","0","0","0","6","4","0","0","0","-"
"196","Joseph Cramarossa","MIN","C","4","31.183333333333","1","0","0","0","1","100.00","1","100.00","0.2","3","3","2","2","0","0","4","2","2","0","0","1","0","1","8","2","1","0","1","0.00"
"197","T.J. Tynan","COL","C","9","70.716666666667","0","1","0","1","1","100.00","5","0.00","0.85","10","8","4","2","1","1","4","2","2","0","0","0","5","0","5","6","4","7","14","33.33"
"202","Andy Andreoff","NYI","C","3","22.05","0","1","0","1","1","100.00","1","0.00","0.07","1","1","1","0","0","1","0","0","0","0","0","0","1","1","7","1","1","3","4","42.86"
"206","Joseph LaBate","CBJ","C","6","54.633333333333","0","1","0","1","1","33.33","3","0.00","0.39","5","4","3","1","0","1","10","2","0","2","0","4","1","0","14","3","11","0","2","0.00"
"269","Mackenzie MacEachern","STL","L","8","62.95","0","1","0","1","1","50.00","4","0.00","0.22","6","6","2","1","0","0","0","0","0","0","0","1","1","2","10","11","2","0","0","-"
"281","Connor Carrick","BOS","D","1","16.9","0","1","1","0","1","33.33","2","0.00","0.05","4","3","0","0","0","1","0","0","0","0","0","0","0","0","4","2","0","0","0","-"
"309","Tucker Poolman","VAN","D","3","41.883333333333","0","1","1","0","1","50.00","3","0.00","0.06","4","3","0","0","0","0","0","0","0","0","0","0","1","1","2","3","2","0","0","-"
"334","Laurent Dauphin","ARI","C","21","219.65","1","0","0","0","1","33.33","25","4.00","3.04","41","32","24","14","5","1","10","5","5","0","0","2","4","10","17","30","10","84","73","53.50"
"336","Steven Santini","STL, T.B","D","5","61.65","0","1","1","0","1","33.33","6","0.00","0.17","12","11","1","0","1","1","2","1","1","0","0","2","4","0","7","6","12","0","0","-"
"423","Clark Bishop","CGY","C","6","43.5","1","0","0","0","1","100.00","4","25.00","0.27","4","4","2","2","0","0","0","0","0","0","0","1","2","1","8","4","2","7","11","38.89"
"438","Bokondji Imama","ARI, OTT, PIT","L","27","161.58333333333","1","0","0","0","1","20.00","11","9.09","0.63","24","18","11","1","1","2","42","11","6","4","1","4","4","0","80","13","10","0","0","-"
"442","Luke Philp","CHI","C","3","35.033333333333","0","1","1","0","1","50.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","2","4","1","0","1","3","25.00"
"524","Brett Seney","CHI","L","11","133.28333333333","1","0","0","0","1","33.33","10","10.00","0.76","17","12","12","4","0","1","8","4","4","0","0","2","5","2","20","13","10","9","16","36.00"
"536","Andrew Poturalski","S.J, SEA","C","5","57.116666666667","0","1","0","1","1","100.00","5","0.00","0.26","6","5","3","2","2","1","2","1","1","0","0","1","1","0","0","6","4","24","22","52.17"
"540","Kyle Criscuolo","S.J","C","1","13.233333333333","1","0","0","0","1","100.00","2","50.00","0.22","2","2","2","1","0","0","0","0","0","0","0","1","0","1","2","0","0","1","0","100.00"
"545","Maxime Lajoie","CAR, TOR","D","10","112.58333333333","0","1","0","1","1","25.00","3","0.00","0.07","15","4","6","0","0","1","0","0","0","0","0","0","2","3","15","20","7","0","0","-"
"546","Lucas Johansen","WSH","D","8","110.91666666667","0","1","1","0","1","25.00","7","0.00","0.29","14","9","4","0","0","0","4","2","2","0","0","1","2","4","1","8","10","0","0","-"
"553","Brandon Gignac","MTL","C","7","81.516666666667","1","0","0","0","1","100.00","7","14.29","0.92","10","9","7","6","0","0","0","0","0","0","0","1","6","3","5","6","7","24","29","45.28"
"554","Libor Hajek","NYR","D","16","212.15","1","0","0","0","1","14.29","13","7.69","0.3","25","15","6","0","1","3","4","2","2","0","0","0","7","2","17","31","18","0","0","-"
"580","William Bitten","STL","C","4","26.583333333333","0","1","1","0","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","10","3","0","0","0","-"
"607","Drake Caggiula","EDM, PIT","C, L","11","77.5","0","1","1","0","1","33.33","8","0.00","0.45","12","10","9","3","2","2","5","1","0","1","0","2","3","1","14","7","4","1","1","50.00"
"611","Hardy Haman Aktell","WSH","D","6","63.783333333333","0","1","0","1","1","50.00","5","0.00","0.22","14","8","5","0","0","0","2","1","1","0","0","0","2","1","11","9","5","0","0","-"
"642","Dominik Shine","DET","R","9","77.8","0","1","0","1","1","33.33","5","0.00","0.47","8","6","3","2","0","0","15","2","0","1","1","3","5","3","16","10","3","0","0","-"
"681","Joel Teasdale","MTL","L","2","21.733333333333","0","1","0","1","1","100.00","1","0.00","0.17","2","2","1","1","0","1","0","0","0","0","0","0","2","1","2","1","1","0","1","0.00"
"729","Skyler Brind'Amour","CAR","C","2","33.166666666667","1","0","0","0","1","100.00","1","100.00","0.6","5","3","4","3","0","1","2","1","1","0","0","0","4","0","1","3","1","17","8","68.00"
"733","David Gust","CHI","R","4","56.816666666667","1","0","0","0","1","50.00","7","14.29","0.92","13","8","10","5","0","2","2","1","1","0","0","1","1","1","3","5","1","0","0","-"
"739","Kristian Reichel","WPG","C","2","21.116666666667","0","1","0","1","1","100.00","1","0.00","0.09","2","2","1","0","0","0","0","0","0","0","0","1","0","1","2","3","0","0","0","-"
"764","Patrick Giles","FLA, S.J","R","17","156.93333333333","1","0","0","0","1","50.00","15","6.67","1.2","21","20","15","5","0","2","0","0","0","0","0","0","8","1","20","11","7","33","64","34.02"
"765","Michael Callahan","BOS","D","17","240.43333333333","1","0","0","0","1","11.11","9","11.11","0.24","29","15","6","0","0","3","7","2","1","1","0","1","11","1","8","18","12","0","0","-"
"772","Jonathan Gruden","PIT","C","16","128.73333333333","1","0","0","0","1","100.00","9","11.11","0.93","15","12","8","2","2","0","5","1","0","1","0","2","3","4","39","18","6","9","17","34.62"
"790","Adam Ginning","PHI","D","11","156.81666666667","1","0","0","0","1","20.00","6","16.67","0.15","19","9","4","0","0","2","2","1","1","0","0","0","7","2","21","12","12","0","0","-"
"797","Jan Jenik","ARI, OTT","C, R","9","69.083333333333","0","1","1","0","1","100.00","2","0.00","0.15","8","4","1","0","0","1","9","3","2","1","0","2","0","1","12","8","9","16","22","42.11"
"808","Damien Giroux","MIN","C","1","13.95","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","2","2","1","2","3","40.00"
"813","Ruslan Iskhakov","NYI","C","1","14.183333333333","0","1","0","1","1","100.00","2","0.00","0.19","3","2","1","1","1","0","0","0","0","0","0","1","1","0","0","3","0","0","0","-"
"844","Corey Schueneman","MTL, STL","D","11","159.11666666667","0","1","0","1","1","20.00","12","0.00","0.32","22","18","3","0","0","1","0","0","0","0","0","0","5","2","5","26","14","0","0","-"
"875","John Farinacci","BOS","C","1","10.966666666667","1","0","0","0","1","100.00","1","100.00","0.07","1","1","1","0","0","0","0","0","0","0","0","0","0","0","3","0","0","6","2","75.00"
"891","Egor Afanasyev","NSH","L","19","210.4","1","0","0","0","1","33.33","26","3.85","1.59","37","31","14","5","2","1","2","1","1","0","0","3","3","1","29","19","15","0","0","-"
"899","Tobias Bjornfot","FLA, L.A, VGK","D","28","381.46666666667","0","1","0","1","1","6.67","21","0.00","1.1","51","35","14","2","0","5","10","5","5","0","0","2","8","1","29","53","18","0","0","-"
"910","Joona Luoto","CBJ","L","7","87.25","1","0","0","0","1","50.00","7","14.29","1.12","13","11","8","4","1","0","0","0","0","0","0","0","4","3","11","8","2","1","0","100.00"
"914","Aidan McDonough","VAN","L","6","55.85","1","0","0","0","1","100.00","4","25.00","0.73","9","7","6","3","0","0","2","1","1","0","0","0","0","0","7","6","2","1","0","100.00"
"915","Tyler Angle","CBJ","C","4","39.616666666667","1","0","0","0","1","100.00","5","20.00","0.82","8","6","5","3","0","0","0","0","0","0","0","1","0","1","7","2","1","11","16","40.74"
"916","Aku Raty","ARI","R","1","11.75","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","0","0","0","0","-"
"949","Sean Farrell","MTL","C","6","83.233333333333","1","0","0","0","1","100.00","8","12.50","0.65","16","11","13","1","0","1","0","0","0","0","0","1","2","1","0","11","2","0","0","-"
"951","Justin Sourdif","FLA","R","4","35.966666666667","1","0","0","0","1","100.00","4","25.00","0.29","4","4","2","2","0","0","0","0","0","0","0","1","1","0","5","8","2","0","0","-"
"956","Daemon Hunt","MIN","D","13","146.06666666667","0","1","0","1","1","33.33","9","0.00","0.55","26","16","10","1","1","5","0","0","0","0","0","1","3","2","9","12","19","0","0","-"
"961","Ozzy Wiesblatt","NSH","C","5","55.5","0","1","1","0","1","50.00","4","0.00","0.39","10","6","7","2","1","1","0","0","0","0","0","1","1","0","13","9","3","0","0","-"
"977","Lukas Cormier","VGK","D","2","34.566666666667","0","1","1","0","1","50.00","3","0.00","0.23","8","4","4","2","0","2","0","0","0","0","0","0","0","0","1","6","2","0","0","-"
"982","Jean-Luc Foudy","COL","C","13","116.01666666667","1","0","0","0","1","33.33","14","7.14","1.63","17","16","12","7","1","1","6","3","3","0","0","4","6","3","2","16","2","0","3","0.00"
"989","Roby Jarventie","OTT","L","7","52.65","0","1","0","1","1","100.00","5","0.00","0.67","8","6","5","4","0","1","4","2","2","0","0","0","3","1","5","6","6","11","24","31.43"
"992","Helge Grans","PHI","D","6","86.75","0","1","0","1","1","33.33","5","0.00","0.38","13","8","6","2","1","1","2","1","1","0","0","0","8","2","4","10","5","0","0","-"
"997","Ian Moore","ANA","D","3","40.916666666667","0","1","0","1","1","100.00","4","0.00","0.16","9","8","0","0","0","0","0","0","0","0","0","0","1","0","1","8","1","0","0","-"
"998","Justin Richards","CBJ","C","2","21.583333333333","0","1","0","1","1","100.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","4","2","0","5","8","38.46"
"1003","Ethan Cardwell","S.J","R","6","69.183333333333","1","0","0","0","1","50.00","5","20.00","0.59","11","8","5","2","1","2","2","1","1","0","0","2","5","1","8","1","3","1","1","50.00"
"1010","Callahan Burke","CAR, COL, VGK","C","10","100.6","1","0","0","0","1","25.00","14","7.14","1.36","19","17","10","4","0","0","2","1","1","0","0","1","3","2","4","8","5","3","4","42.86"
"1012","Billy Sweezey","CBJ","D","9","154","0","1","0","1","1","33.33","3","0.00","0.1","16","6","2","0","1","2","9","3","2","1","0","2","3","2","39","18","18","0","0","-"
"1013","Jeff Malott","L.A","L","12","123.3","0","1","0","1","1","25.00","13","0.00","0.99","28","20","15","7","3","2","7","2","1","1","0","4","4","2","19","18","7","1","1","50.00"
"1029","Mike Hardman","CHI, N.J","L","10","99.4","0","1","0","1","1","100.00","9","0.00","1.23","16","15","9","6","0","1","0","0","0","0","0","1","2","3","29","12","9","6","5","54.55"
"1036","Dylan Duke","T.B","L","2","15.716666666667","1","0","0","0","1","100.00","1","100.00","0.09","1","1","1","1","0","0","0","0","0","0","0","0","0","0","5","3","0","0","0","-"
"1049","Stanislav Svozil","CBJ","D","2","40.233333333333","0","1","0","1","1","100.00","3","0.00","0.19","7","6","2","1","0","0","2","1","1","0","0","0","1","0","1","1","1","0","0","-"
"1064","Ryan Winterton","SEA","C","21","214.05","0","1","1","0","1","25.00","25","0.00","1.91","42","33","17","5","2","1","2","1","1","0","0","3","5","5","30","21","10","1","2","33.33"
"1068","Isak Rosen","BUF","R","15","137.21666666667","0","1","1","0","1","50.00","16","0.00","0.95","26","18","12","6","1","2","0","0","0","0","0","2","5","3","3","16","4","1","5","16.67"
"1083","Vincent Iorio","WSH","D","9","101.98333333333","0","1","1","0","1","20.00","9","0.00","0.23","18","10","5","0","0","3","0","0","0","0","0","2","8","2","5","14","4","0","0","-"
"1084","Ville Ottavainen","SEA","D","1","14.4","0","1","0","1","1","100.00","1","0.00","0.01","4","2","1","0","0","1","0","0","0","0","0","0","0","0","3","2","1","0","0","-"
"1092","Arshdeep Bains","VAN","L","21","231","1","0","0","0","1","33.33","12","8.33","1.96","26","18","14","8","2","1","6","3","3","0","0","3","5","2","24","16","9","3","3","50.00"
"1094","Declan Carlile","T.B","D","4","50.466666666667","1","0","0","0","1","33.33","3","33.33","0.15","9","7","2","0","0","1","0","0","0","0","0","0","3","0","2","6","4","0","0","-"
"1096","Taylor Ward","L.A","R","1","14.866666666667","1","0","0","0","1","100.00","4","25.00","0.64","5","4","4","4","0","1","0","0","0","0","0","0","1","0","3","0","0","1","0","100.00"
"1098","Owen Beck","MTL","C","13","129.6","0","1","0","1","1","50.00","10","0.00","1.17","19","16","10","5","2","0","0","0","0","0","0","2","11","1","23","26","9","22","20","52.38"
"1133","Matt Savoie","BUF, EDM","C","5","53.983333333333","0","1","1","0","1","50.00","6","0.00","1.25","16","10","14","5","0","1","0","0","0","0","0","0","1","1","3","2","1","4","2","66.67"
"1143","Georgii Merkulov","BOS","C","10","124.71666666667","0","1","1","0","1","20.00","10","0.00","1.01","20","15","10","3","1","3","2","1","1","0","0","1","2","1","4","12","11","6","23","20.69"
"1144","Wyatt Aamodt","COL","D","2","34.233333333333","1","0","0","0","1","100.00","3","33.33","0.1","6","4","3","0","0","0","0","0","0","0","0","0","3","1","6","2","9","0","0","-"
"1161","Parker Ford","WPG","C","3","23.5","1","0","0","0","1","50.00","2","50.00","0.44","4","4","2","2","0","1","2","1","1","0","0","0","2","2","5","3","1","0","0","-"
"1172","Ryan Leonard","WSH","R","9","127.6","1","0","0","0","1","50.00","17","5.88","2.44","31","22","14","5","1","1","11","4","3","1","0","6","6","4","18","15","4","1","0","100.00"
"1174","Bradly Nadeau","CAR","L","3","42.1","0","1","1","0","1","50.00","11","0.00","0.86","15","13","8","3","0","1","0","0","0","0","0","1","0","0","2","1","2","0","0","-"
"1176","Calum Ritchie","COL","C","7","89.466666666667","1","0","0","0","1","50.00","11","9.09","1.57","20","17","13","8","0","2","0","0","0","0","0","0","4","1","6","8","2","3","4","42.86"
"1179","Matthew Wood","NSH","R","6","69.483333333333","0","1","1","0","1","50.00","8","0.00","0.84","17","14","7","1","0","2","2","1","1","0","0","0","5","2","2","5","2","1","2","33.33"
"1181","Jason Polin","COL","R","9","62.333333333333","1","0","0","0","1","100.00","9","11.11","0.38","14","10","6","1","0","3","2","1","1","0","0","2","0","0","15","11","2","2","1","66.67"
"1182","Jake Livingstone","NSH","D","5","77.25","0","1","0","1","1","50.00","3","0.00","0.24","9","5","3","2","0","1","2","1","1","0","0","0","3","0","6","7","11","0","0","-"
"1185","Cole McWard","VAN","D","6","80.15","1","0","0","0","1","33.33","7","14.29","0.38","19","11","4","0","1","1","0","0","0","0","0","0","4","0","5","19","6","0","0","-"
"1189","Waltteri Merela","T.B","C","19","186.5","1","0","0","0","1","25.00","17","5.88","1.42","28","19","20","10","2","2","4","2","2","0","0","4","2","2","32","32","6","1","3","25.00"
"1193","Zayne Parekh","CGY","D","1","20.516666666667","1","0","0","0","1","33.33","2","50.00","0.12","3","2","1","0","0","0","2","1","1","0","0","1","1","0","1","2","1","0","0","-"
"1197","Sam Morton","CGY","C","1","12.416666666667","1","0","0","0","1","100.00","1","100.00","0.21","3","3","2","1","0","0","0","0","0","0","0","0","0","0","4","0","1","4","3","57.14"
"1198","Justin Hryckowian","DAL","C","5","39.4","0","1","1","0","1","100.00","3","0.00","0.25","4","4","2","1","0","2","0","0","0","0","0","1","2","0","8","8","0","3","2","60.00"
"1202","Arttu Hyry","DAL","R","5","45.416666666667","0","1","1","0","1","100.00","5","0.00","0.24","8","5","2","1","0","1","0","0","0","0","0","1","1","1","4","3","3","11","5","68.75"
"25","Darren Helm","COL","C","11","99.066666666667","0","0","0","0","0","0.00","10","0.00","0.87","15","13","11","6","1","1","4","2","2","0","0","2","1","1","16","12","3","31","43","41.89"
"27","Anton Stralman","BOS","D","8","122.96666666667","0","0","0","0","0","0.00","3","0.00","0.19","14","6","4","1","0","0","2","1","1","0","0","0","2","3","12","8","10","0","0","-"
"53","Riley Nash","NYR","C","1","11.083333333333","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","2","2","50.00"
"54","Brad Malone","EDM","C","10","76.866666666667","0","0","0","0","0","-","7","0.00","0.94","14","9","7","2","0","2","6","3","3","0","0","1","1","3","26","7","4","26","19","57.78"
"69","Jason Demers","EDM","D","1","10.733333333333","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","1","0","3","0","0","0","0","-"
"91","Mark Borowiecki","NSH","D","4","39.7","0","0","0","0","0","0.00","1","0.00","0.09","7","4","2","0","0","0","12","3","1","2","0","2","0","0","5","6","1","0","0","-"
"153","Alex Petrovic","DAL","D","6","83.4","0","0","0","0","0","0.00","7","0.00","0.5","20","13","4","1","0","1","4","2","2","0","0","0","5","1","12","8","6","0","0","-"
"161","Riley Sheahan","BUF","C","2","16.616666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","4","2","2","0","0","0","1","0","0","2","1","7","3","70.00"
