"","Player","Team","Position","GP","TOI","Goals","Total Assists","First Assists","Second Assists","Total Points","IPP","Shots","SH%","ixG","iCF","iFF","iSCF","iHDCF","Rush Attempts","Rebounds Created","PIM","Total Penalties","Minor","Major","Misconduct","Penalties Drawn","Giveaways","Takeaways","Hits","Hits Taken","Shots Blocked","Faceoffs Won","Faceoffs Lost","Faceoffs %"
"928","Matthew Kessel","STL","D","70","37.716666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","5","0","0","-"
"929","Josh Dunne","BUF, CBJ","C","10","3.65","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"930","Daniil Miromanov","CGY, VGK","D","82","16.166666666667","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","0","-"
"931","Alex Steeves","TOR","C","11","0.53333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"932","Mike Hardman","CHI, N.J","L","10","0.15","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"933","Matt Kiersted","FLA","D","22","9.75","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"934","Walker Duehr","CGY, S.J","R","91","7.2833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","-"
"936","Josh Doan","ARI, UTA","R","62","2.4166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0.00"
"939","Scott Morrow","CAR","D","16","2.3166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"942","Matt Coronato","CGY","R","112","0.98333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","0","0","0","0","0","0","0","-"
"943","Luke Hughes","N.J","D","155","36","0","0","0","0","0","-","1","0.00","0","1","1","0","0","1","0","2","1","1","0","0","0","0","0","1","0","2","0","0","-"
"944","Aatu Raty","NYI, VAN","C","48","2.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","7","4","63.64"
"946","Nolan Allan","CHI","D","43","42.683333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","6","0","0","-"
"947","Logan Stankoven","CAR, DAL","C","102","1.2666666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"948","Colton Dach","CHI","C","25","1.5166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"950","Mackie Samoskevich","FLA","R","79","0.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"952","Brandt Clarke","L.A","D","103","7.7666666666667","0","0","0","0","0","-","1","0.00","0.03","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"953","Logan Mailloux","MTL","D","8","1.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"954","Zack Bolduc","STL","C, R","97","1.2833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"956","Zachary L'Heureux","NSH","L","62","37.7","0","0","0","0","0","-","1","0.00","0.06","2","2","1","0","0","0","0","0","0","0","0","0","1","0","3","0","5","0","0","-"
"958","Ryan Winterton","SEA","C","21","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"960","Fedor Svechkov","NSH","C","52","32.716666666667","0","0","0","0","0","-","0","-","0.03","2","1","0","0","0","0","2","1","1","0","0","1","0","0","0","0","1","0","3","0.00"
"961","Oliver Kapanen","MTL","C","18","4.5833333333333","0","0","0","0","0","-","0","-","0.04","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"962","Zach Dean","STL","C","9","4.5","0","0","0","0","0","-","1","0.00","0.06","1","1","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","1","0.00"
"963","Justin Robidas","CAR","C","2","0.43333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"964","Olen Zellweger","ANA","D","88","9.3833333333333","0","0","0","0","0","-","1","0.00","0.06","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","-"
"965","Ethan Del Mastro","CHI","D","26","8.6666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"966","Jackson Blake","CAR","R","81","0.55","0","0","0","0","0","-","1","0.00","0.14","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"967","Nick Cicek","S.J","D","16","10.916666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"968","Ryker Evans","SEA","D","109","81.116666666667","0","0","0","0","0","0.00","1","0.00","0.01","1","1","0","0","0","0","0","0","0","0","0","1","2","0","7","1","9","0","0","-"
"969","Zack Ostapchuk","OTT, S.J","C","63","23.633333333333","0","0","0","0","0","-","1","0.00","0.05","2","1","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","5","2","71.43"
"970","Vincent Iorio","WSH","D","9","1.55","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"971","Tyson Kozak","BUF","C","21","6.5833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","3","40.00"
"973","Arber Xhekaj","MTL","D","165","92.4","0","0","0","0","0","-","1","0.00","0.15","3","2","1","0","0","0","12","2","1","0","1","1","3","1","11","1","11","0","0","-"
"974","Marc McLaughlin","BOS, N.J","C","17","3.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"975","Marc Johnstone","PIT","R","1","1.1666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","-"
"976","Lian Bichsel","DAL","D","38","17.616666666667","0","0","0","0","0","-","0","-","0","1","0","1","0","0","0","2","1","1","0","0","0","0","0","5","0","2","0","0","-"
"977","Seamus Casey","N.J","D","14","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"979","Luca Del Bel Belluz","CBJ","C","16","0.05","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"980","Cutter Gauthier","ANA","L","83","9.95","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","0","1","0.00"
"981","Conor Geekie","T.B","C","52","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"982","Isaiah George","NYI","D","33","4.2333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"983","Ryan Greene","CHI","C","2","0.76666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"984","Lane Hutson","MTL","D","84","18.533333333333","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","2","0","0","-"
"985","David Jiricek","CBJ, MIN","D","59","10.616666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"986","Marco Kasper","DET","C","78","45.25","0","0","0","0","0","0.00","7","0.00","0.95","9","9","5","3","1","1","0","0","0","0","0","0","1","1","0","0","4","5","10","33.33"
"987","Kevin Korchinski","CHI","D","92","16.783333333333","0","0","0","0","0","0.00","0","-","0.13","2","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","2","0","0","-"
"988","Kirill Kudryavtsev","VAN","D","2","2.3833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","-"
"989","Jiri Kulich","BUF","C","63","2.3333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","40.00"
"990","Brad Lambert","WPG","C","6","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"991","Maveric Lamoureux","UTA","D","15","11.066666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","2","1","1","0","0","0","2","2","0","0","2","0","0","-"
"992","Jonathan Lekkerimaki","VAN","R","24","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"993","Cam Lund","S.J","C","11","0.46666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"994","Tristan Luneau","ANA","D","13","0.23333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"995","Denton Mateychuk","CBJ","D","45","40.233333333333","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","1","5","0","0","-"
"996","Rutger McGroarty","PIT","R","8","1.9333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"997","Fraser Minten","BOS, TOR","C","25","9.4666666666667","0","0","0","0","0","-","2","0.00","0.08","2","2","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","2","2","50.00"
"1000","Simon Nemec","N.J","D","87","69.366666666667","0","0","0","0","0","-","2","0.00","0.43","5","5","3","1","2","0","4","2","2","0","0","1","0","0","2","2","8","0","0","-"
"1001","Jani Nyman","SEA","R","12","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1002","Liam Ohgren","MIN","L","28","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1003","Owen Pickering","PIT","D","25","33.45","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","2","5","0","0","-"
"1004","Matthew Poitras","BOS","C","66","2.2666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1005","Sam Rinzel","CHI","D","9","13.483333333333","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"1006","Juraj Slafkovsky","MTL","L","200","1.8833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"1007","Shane Wright","SEA","C","95","2.5833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","100.00"
"1008","Owen Sillinger","CBJ","C","1","1.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1009","Marshall Rifai","TOR","D","2","0.016666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1010","Lucas Condotta","MTL","C, L","11","3.0333333333333","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0.00"
"1011","Nick Blankenburg","CBJ, NSH","D","108","185.83333333333","0","0","0","0","0","-","6","0.00","0.24","7","7","1","1","5","1","2","1","1","0","0","1","4","2","13","3","18","0","0","-"
"1012","Georgii Merkulov","BOS","C","10","0.16666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1013","Wyatt Aamodt","COL","D","2","1.7166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1014","Ben Meyers","ANA, COL, SEA","C","70","12.183333333333","0","0","0","0","0","0.00","0","-","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","1","0","1","7","14","33.33"
"1015","Milos Kelemen","ARI","L","24","1.6","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1016","Filip Roos","CHI","D","21","5.9","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"1017","Marcus Bjork","CBJ","D","33","16","0","0","0","0","0","-","0","-","0.03","1","1","0","0","0","0","2","1","1","0","0","0","0","0","2","0","1","0","0","-"
"1018","Pavol Regenda","ANA","L","19","0.71666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1019","Elias Pettersson","VAN","D","28","8.0166666666667","0","0","0","0","0","-","1","0.00","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"1020","Maksymilian Szuber","ARI","D","1","0.13333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1021","Victor Mancini","NYR, VAN","D","31","6.2333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","-"
"1022","Andrei Kuzmenko","CGY, L.A, PHI, VAN","L","219","1.5833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"1023","Ivan Ivan","COL","C","40","1.85","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1024","Parker Ford","WPG","C","3","0.61666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","-"
"1025","Max Sasson","VAN","C","29","0.066666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"1026","Connor Bedard","CHI","C","150","8.4833333333333","0","0","0","0","0","-","1","0.00","0.04","2","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","40.00"
"1027","Zach Benson","BUF","L","146","121.6","0","0","0","0","0","0.00","8","0.00","0.74","12","10","6","6","3","2","0","0","0","0","0","3","1","2","2","2","8","1","4","20.00"
"1030","Samuel Honzek","CGY","L","5","2.25","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"1031","Ryan Leonard","WSH","R","9","0.66666666666667","0","0","0","0","0","-","0","-","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1032","Oliver Moore","CHI","C","9","2.2","0","0","0","0","0","-","0","-","0.05","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","100.00"
"1033","Bradly Nadeau","CAR","L","3","0.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1034","Will Smith","S.J","C","74","2.7833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
"1035","Akito Hirose","VAN","D","10","9.8833333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"1036","Jake Livingstone","NSH","D","5","1.2","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","-"
"1037","Sam Malinski","COL","D","99","26.1","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","4","0","0","-"
"1038","Cole McWard","VAN","D","6","0.46666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1039","Uvis Balinskis","FLA","D","102","44.866666666667","0","0","0","0","0","0.00","0","-","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","2","0","2","0","0","-"
"1040","Jiri Smejkal","OTT","L","20","0.96666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1041","Nikolas Matinpalo","OTT","D","45","1.7666666666667","0","0","0","0","0","-","1","0.00","0","1","1","0","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","-"
"1042","Waltteri Merela","T.B","C","19","15.566666666667","0","0","0","0","0","-","0","-","0.05","1","1","1","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","0","-"
"1043","Matvei Michkov","PHI","R","80","1.5","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1044","Zayne Parekh","CGY","D","1","0.033333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1045","Jett Luchanko","PHI","C","4","0.11666666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1046","Artyom Levshunov","CHI","D","18","1.4333333333333","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-"
"1047","Macklin Celebrini","S.J","C","70","11.966666666667","0","0","0","0","0","-","1","0.00","0.02","1","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","5","3","62.50"
"1048","Sam Morton","CGY","C","1","1.1166666666667","0","0","0","0","0","-","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0.00"
